Geneid,logFC,AveExpr,t,P.Value,adj.P.Val,B
LGALSL,-5.43280766589814,-1.8031994153410595,-54.70877058907587,4.50447499722774e-161,1.4925051819575872e-160,358.25169127345674
TXNDC12,3.322398186912687,1.1272647314850224,54.69889936351926,4.73821746678388e-161,1.5693007746240586e-160,358.20114588308445
CIRBP,3.342848858874866,1.1376209544028433,54.68997199124789,4.96006994378768e-161,1.642096245509775e-160,358.15542703487006
SH3RF3,-5.48172619426111,-1.7577528017103108,-54.64755093300294,6.1653172037417765e-161,2.0402618824503713e-160,357.9380967623262
RNASE2,-5.248752738180848,-2.20874022900838,-54.644826296213054,6.2520863558504715e-161,2.068117528167633e-160,357.92413326315466
RBP1,5.745134218869689,1.7818050430143733,54.630275640630366,6.736633625635702e-161,2.2274758715706268e-160,357.8495529086152
ALDH5A1,5.043157034374622,1.2413746528404215,54.615433230984976,7.269727495375189e-161,2.402747412650539e-160,357.7734603850384
CRKL,2.542986304856161,0.8902939284875327,54.600785673189044,7.837296646337729e-161,2.589263525263339e-160,357.6983502028755
P3H1,3.6577298596386933,1.1385639191552996,54.5564744748016,9.839556195442514e-161,3.249417646647379e-160,357.4710294319138
RUNDC1,-5.422470810184505,-1.7745545140938657,-54.5123844619474,1.2341167604077739e-160,4.0738628629278567e-160,357.24469331198367
OLFML3,5.0991519736183735,1.4388305936421186,54.49751813835764,1.3321187976324554e-160,4.395550933247489e-160,357.1683432546094
KDM5A,-5.533830855976081,-1.7114373330721753,-54.49452573448454,1.3527698394313866e-160,4.461845742634263e-160,357.1529728885243
NFRKB,-5.482340879155795,-1.7271773699420798,-54.489867075880646,1.385560851615915e-160,4.568110466948748e-160,357.12904249542163
UBIAD1,-5.461254823092147,-1.7473581528798354,-54.483007094799234,1.4353031821195587e-160,4.730151702297281e-160,357.0938013983298
DNAJC11,3.4935936599215864,1.027162078876211,54.48059285561049,1.453231867671482e-160,4.787258036808701e-160,357.0813981043984
SF3B6,2.505323880398892,0.931026340372787,54.4774553545898,1.4768676995256928e-160,4.863109996125082e-160,357.065278338945
GTSF1,-5.490550646697749,-1.7780104221992392,-54.392414678760055,2.2875976429914322e-160,7.529615363306233e-160,356.62806924923257
TFAP4,-5.507473812552067,-1.7239672107183546,-54.378621935508576,2.4559788641206797e-160,8.080504954506834e-160,356.5571056592774
GDAP2,-5.433994646345614,-1.7681792768068698,-54.37520435289515,2.499587901148653e-160,8.220591892721561e-160,356.5395199406326
LCN2,4.954142282061865,1.3507851628108718,54.33994618008855,2.997435500132884e-160,9.853837446210041e-160,356.3580406114388
MYO1E,2.7762972938961403,0.9479770412601425,54.33661610554469,3.0493144337033017e-160,1.0020253365821402e-159,356.34089522391787
GPR137B,-5.398557558711202,-1.8673358624361764,-54.330785652344126,3.142324660187693e-160,1.032163666708541e-159,356.31087419463995
ALDH3A2,4.284608266417315,1.139033570113605,54.3164358828518,3.3835405776051625e-160,1.1109384466502618e-159,356.23697595476017
ARL2BP,-5.4325081000669195,-1.786744003264163,-54.311555093851354,3.469748938424584e-160,1.1387747442206994e-159,356.2118373013296
MED27,-5.420510547386252,-1.8048307995113193,-54.29796254916138,3.721619682168244e-160,1.2209363006685286e-159,356.1418187550132
ABCG2,-5.456268119022994,-1.7624426638894954,-54.28940722573694,3.889472203218954e-160,1.2754780914875155e-159,356.0977408338409
AGO2,2.6805063389320223,0.9649076382062074,54.28514246366336,3.97596030785696e-160,1.3033040943353487e-159,356.0757662143938
KIF22,-5.4833648376509805,-1.7626425079658388,-54.27398498326324,4.211465326955112e-160,1.3799343027737837e-159,356.0182694933809
FUNDC1,-5.373348500180997,-1.849509806083062,-54.271856344570345,4.257959775063745e-160,1.3945955352016505e-159,356.007299097251
ILVBL,3.0256562506347375,0.9009024669524881,54.26489360717098,4.4136685376075195e-160,1.4450006399099444e-159,355.97141268166814
GAR1,3.008400396138972,1.1181249720508746,54.26032945659852,4.5188233088920186e-160,1.4788201731727081e-159,355.9478867030303
CYS1,-5.40621763869162,-1.820371633062808,-54.224444635127085,5.4380973032573836e-160,1.7789294912420133e-159,355.76286156571337
OSGEP,2.1359126748130914,0.712729284257625,54.21438561583171,5.727934210964476e-160,1.8729734015508123e-159,355.7109784829747
USP49,-5.382478961550739,-1.780781468645312,-54.20526298783617,6.004166532886459e-160,1.9624934645416502e-159,355.663918386426
PLEKHA4,-5.4471426190475585,-1.7808022069237759,-54.16173642216988,7.517720603482082e-160,2.456199534875375e-159,355.4392926889861
PBDC1,2.1383460070096763,0.8254235678958669,54.131974048308486,8.767627255010769e-160,2.8633971518617714e-159,355.28561445942637
SPCS2,3.4175110866572087,1.135155056753126,54.09994419346093,1.0346658847306485e-159,3.37770533704862e-159,355.12015105157195
SPRY1,-5.445560288932494,-1.807714956621018,-54.04723998168317,1.358983825050469e-159,4.43463735296862e-159,354.847711772334
NHLRC2,2.1879362802806424,0.7585324530313996,53.99620222596689,1.770000531231689e-159,5.773504187798291e-159,354.58368026615113
FBH1,-5.399544450247206,-1.7826998590307266,-53.99282210207591,1.8012614335089616e-159,5.873069999154782e-159,354.566186831283
PACS1,2.457642534456431,0.8991723931932682,53.96348117909186,2.0969752211502172e-159,6.83445889738738e-159,354.41429882201385
ERN1,-5.404405704022942,-1.7966258209391,-53.95010066132405,2.2475474052431703e-159,7.322210018225808e-159,354.3450100803565
POLRMT,-5.408067677826013,-1.8166404910099176,-53.91833659673316,2.6498696216350373e-159,8.629395679605603e-159,354.1804691875776
HIBCH,5.951382362570343,1.3658236421219365,53.91505271292701,2.6953799588370387e-159,8.774017571191863e-159,354.16345385306727
TSFM,4.00767568023225,1.2625033782921613,53.91413619106206,2.708221103670379e-159,8.81221985243276e-159,354.1587047749226
POSTN,6.939433574127082,1.844370820487952,53.866025928789966,3.475956636108154e-159,1.1305722685864627e-158,353.9093228087369
CTSC,3.683912035343896,1.072258905577771,53.855498274907866,3.671158263865546e-159,1.193575598676025e-158,353.8547280059356
C6orf89,-5.354565147525777,-1.7044042224589167,-53.83924548012603,3.9943248342097837e-159,1.298114862548732e-158,353.7704264392641
C2,4.204916847185016,1.271369935431709,53.83093719495075,4.1703933205615325e-159,1.35478302980915e-158,353.7273242227601
RPLP1,3.398120681439765,1.1132466732639057,53.82800490308807,4.234375284646659e-159,1.3750077299064427e-158,353.71211061194975
MSH6,3.529335070868662,1.2248254869010462,53.79328242374508,5.071200766601154e-159,1.6460754279863356e-158,353.53190867109515
DDA1,-5.36826252531852,-1.6544302920641403,-53.790043668465565,5.15725203964577e-159,1.6733257330100152e-158,353.5150954272053
CEP89,-5.465378617796986,-1.7897795139546342,-53.77034739968365,5.713028437876165e-159,1.852899215083352e-158,353.4128290983556
NCAPD3,-5.52977694950319,-2.0204812913264387,-53.76650510535983,5.828257329879197e-159,1.889502538991336e-158,353.3928757105183
SACS,-5.435524230634091,-1.7958595589050415,-53.76371893493914,5.91326874457364e-159,1.916283676087035e-158,353.3784061458438
SRM,3.1886383135341734,1.0183468626312333,53.63055479220665,1.1822538630922124e-158,3.829714667440518e-158,352.68612589205736
CTSA,3.9111782559271813,1.0931305702452145,53.61326192211387,1.2936834569469013e-158,4.188970153850811e-158,352.5961230189527
MED13,-5.461585130941661,-1.7549946624223776,-53.559276584194485,1.7140002556285717e-158,5.547710124998365e-158,352.3149978917437
RGN,-5.368653090697035,-2.1284186336334554,-53.523764746861076,2.062707021544463e-158,6.673660866782654e-158,352.12994683555036
C4B,7.605931285352858,2.3765893954894515,53.49879604314215,2.349697934071024e-158,7.599104231405357e-158,351.9997760347414
ITIH3,4.700006993718867,1.3492009009420212,53.49216949788791,2.432372806523465e-158,7.863291165289969e-158,351.9652212007327
AHCYL2,3.9032859177049013,1.2594982976043605,53.49208575117879,2.43343611281107e-158,7.863539801917247e-158,351.9647844722701
PXDN,4.3467711425582864,1.288518898019284,53.4708544830188,2.7186149298468915e-158,8.781522779878209e-158,351.8540481990559
MFGE8,5.056539956049871,1.4315958530999784,53.46949441651997,2.737986272849505e-158,8.840512987912618e-158,351.8469532621338
RAB20,-5.457201012013654,-1.754157360743553,-53.45805744279837,2.9064569333680947e-158,9.380678005186417e-158,351.7872852340529
TSTD1,3.293436758275301,0.9918563131697506,53.354166725047044,5.001893721457443e-158,1.613723057363769e-157,351.2448005148719
ATP5IF1,5.033133026659007,1.3553477843910144,53.33899437215721,5.414989977409556e-158,1.7462904571160592e-157,351.1655035986496
PTPRF,2.928019044784011,0.9568629347813874,53.320267495683005,5.972355415517242e-158,1.925257475637018e-157,351.0676040804426
ZKSCAN1,-5.450913549042339,-1.756229735843017,-53.31620927658096,6.1005307014498685e-158,1.9657813561826335e-157,351.0463850330093
BRPF1,-5.458682730725652,-1.7581839520045022,-53.27543773851256,7.551773623501365e-158,2.4324339121839548e-157,350.8331318830179
CPT1B,-5.514053552595746,-1.8225748605030951,-53.26632154060414,7.92099231659026e-158,2.5503291901396423e-157,350.785432058387
ST3GAL4,-5.501340642189728,-1.7505591386070904,-53.25555097089675,8.380617344514551e-158,2.697225735586193e-157,350.7290673356333
CABIN1,-5.426278216936992,-1.7652614231482584,-53.24703036553341,8.763104055423334e-158,2.819187470937644e-157,350.6844706224794
SYF2,-5.410576894273167,-1.7669953809773578,-53.22255944734697,9.961763461855644e-158,3.2035166727677766e-157,350.5563580872768
MICAL2,-5.464739147339659,-1.7678932454808516,-53.1997401088032,1.122729714647442e-157,3.609032776277987e-157,350.43684908463547
RPP25,-5.4533034674261724,-1.7710743701846294,-53.178142391503904,1.2573326060391762e-157,4.040086874383036e-157,350.32369970514816
PATJ,3.6382214941792324,1.1399721266824667,53.17225858835072,1.2967299780994525e-157,4.165000558182448e-157,350.29286830329016
PREB,2.68170029149066,0.9315947097136353,53.17180815637375,1.299796560202038e-157,4.173168819142427e-157,350.290507905033
YLPM1,2.4791956196605396,0.9331839126609957,53.1475868716514,1.4758703720180695e-157,4.736569487008072e-157,350.1635572944292
CRYL1,3.8677422558519465,1.0327494765891392,53.08923953039156,2.004650166680436e-157,6.431014538743032e-157,349.85755006416315
SEC24B,2.160177816610016,0.7920158053426162,52.99130126146301,3.353761175478218e-157,1.075469995611921e-156,349.34329320680797
NDUFA9,4.691124914829043,1.1605713477430601,52.99114877971702,3.356451314298988e-157,1.0758998744508055e-156,349.3424919528985
MCM6,4.6333848036707455,1.496022394572328,52.96462824901989,3.85884149594972e-157,1.2364422992649183e-156,349.20310476926915
IFITM3,2.5577491342210763,0.8855224136601366,52.95577384497223,4.0428446243634946e-157,1.294879764782072e-156,349.156555044229
SPON1,6.357411035187759,1.6084917174715372,52.938452879385046,4.428625886145934e-157,1.4178717094118628e-156,349.06547639386804
NHSL1,-5.329551513190928,-1.866713391477617,-52.93076082525611,4.611585226430594e-157,1.4758553763590804e-156,349.0250216290915
HIP1R,3.1436213031277105,0.9926058067337541,52.875939101079766,6.15477490841309e-157,1.968935215484316e-156,348.7365605654859
VPS18,2.3275467305345603,0.8223547277215446,52.86660887242498,6.464845790146852e-157,2.067298461253538e-156,348.6874427080076
SORBS2,3.4768758083744387,1.08856526130948,52.861917170164794,6.626636329523121e-157,2.1181854378090748e-156,348.66274116646684
DAP3,3.5629654765770598,1.0620194935069172,52.80346437676367,9.017820182082114e-157,2.88136523012259e-156,348.3548421587427
NDUFV2,3.547325472152152,0.92643071502902,52.79520965409391,9.41906087211632e-157,3.008363512520485e-156,348.3113384030138
GGT1,5.477416069754221,1.3743834381658149,52.78729053763956,9.820807825891597e-157,3.1354217055669934e-156,348.26959819065524
APPL2,2.4249725210736526,0.8329499145554189,52.78100851913744,1.0151691677274037e-156,3.239763252651266e-156,348.2364832291408
CD3D,-5.486465532440576,-1.7590007603252162,-52.76932219851855,1.0797264958809988e-156,3.444409613910893e-156,348.1748716323449
RFX5,-5.329990638679151,-1.6991749263017561,-52.73133559894977,1.3194116254597192e-156,4.207339791265953e-156,347.97452596703766
CYP2U1,-5.400470398397664,-1.7794116074241966,-52.72523613211555,1.3625899000010074e-156,4.3432893573802606e-156,347.9423458407346
HLA-DRA,4.443479013634971,1.3060471475579094,52.667620689860804,1.8472675117640523e-156,5.885857955149091e-156,347.6382248759239
LAMA1,5.862077394266593,1.6376922834960865,52.63306189010154,2.2174818766411276e-156,7.062631050972061e-156,347.4556788917814
LSM2,2.2779040761746265,0.8347152234131158,52.58367840039673,2.879340449068067e-156,9.166973666122457e-156,347.1946585313574
HCLS1,4.023025533010753,1.2225418261135061,52.54793260235398,3.478993302340721e-156,1.1071670501501089e-155,347.0055981054503
C8B,4.414886948069249,1.333565309122792,52.547149087721614,3.493453575675088e-156,1.111325295502067e-155,347.00145291751375
TPST1,-5.349756678548928,-1.8445184312736687,-52.520668148049296,4.0192970721486737e-156,1.2780947849688563e-155,346.86132611847677
ADAMTS2,-5.441479459176895,-1.753327757235812,-52.51973103508476,4.0392945694481907e-156,1.283941639060645e-155,346.8563662408129
ECHDC1,3.74812503572318,1.0435736780375844,52.50883288304894,4.279314646480623e-156,1.3596929598144092e-155,346.7986801301281
FUCA1,3.72355661154999,1.157196278811531,52.49484427735751,4.60848190639034e-156,1.4636979186352109e-155,346.7246215068194
NAAA,-5.3344570522454715,-1.8573387354114868,-52.47770731107496,5.046547259090906e-156,1.6021933392860494e-155,346.6338731579757
ATP6V1E1,4.354613030425007,1.253298759380149,52.46849155664336,5.299151807038091e-156,1.6817212661507826e-155,346.5850615186076
LTBP2,5.896250533562675,1.6735971544174741,52.45570052249863,5.670907658628262e-156,1.7989843157415244e-155,346.51730182788094
TMX4,2.232772436816121,0.803854388312542,52.44393845832082,6.035803075418323e-156,1.9139786045041714e-155,346.4549813114846
AJUBA,-5.4237919491409095,-1.8040222619804618,-52.42036669259218,6.839499547517489e-156,2.1679717850023626e-155,346.33005403601794
TSPYL4,-5.428453061048096,-1.754929648572022,-52.390657014544935,8.007148442658173e-156,2.5370821695099743e-155,346.1725322776072
SMUG1,-5.356293226626048,-1.808499576769433,-52.378975821854,8.51923897246309e-156,2.698266709911631e-155,346.11057851725343
PPIG,2.543885191861996,0.948760536169827,52.31053425520019,1.2252985127524286e-155,3.879300930763447e-155,345.7473604454241
KLHDC7A,-5.281619518408285,-1.9193425602681264,-52.27791808366286,1.4572022909693538e-155,4.61167791330198e-155,345.57413273317036
FAHD1,3.295343253754547,0.9091624256017711,52.27349428416854,1.491876365602065e-155,4.719539042293517e-155,345.5506308132706
ENDOD1,3.0488186954382406,1.0715736486180796,52.22360366068967,1.9451825957102642e-155,6.151128779453481e-155,345.28547079836517
CD72,-5.437675942618651,-1.7710667420301545,-52.1955507572096,2.2583434735236684e-155,7.1385861105990026e-155,345.136285167441
UBN1,-5.291799125058064,-1.8748712563526524,-52.19019823245498,2.3236071902106115e-155,7.341972461497818e-155,345.10781307680065
DCTN4,2.457998844622138,0.8447105234318092,52.16173066854158,2.7038610628256245e-155,8.54008731887713e-155,344.9563440319543
WFS1,3.065410716925628,1.0501572937249202,52.16133037502955,2.709630797164942e-155,8.5549214712867e-155,344.9542136939526
UACA,2.611564704578578,0.9273491817650822,52.14095912804879,3.0201577562524354e-155,9.531550923533023e-155,344.8457818250409
HPS1,-5.41970245516301,-1.7644552179311175,-52.13220329985365,3.16436604133182e-155,9.982717088047989e-155,344.79916595066095
GCLC,2.5124714552788787,0.867040673013399,52.064019718002555,4.55119993704071e-155,1.4352122586269201e-154,344.435942839447
RAPGEF3,-5.24790866094881,-1.9607644095141492,-52.05618173956113,4.745486176426775e-155,1.4958883273418052e-154,344.39416444439564
CTBP2,3.9768448428521865,1.3491102488508824,52.05169940400124,4.860309730051974e-155,1.5314778327262583e-154,344.37027020360483
TRPM7,-5.447806626684924,-1.7780331353237446,-52.051569532142615,4.863677858892885e-155,1.5319336187710028e-154,344.36957786373273
EIF4E3,-5.366510692388316,-1.8378380822049785,-52.04863831455161,4.940322528323817e-155,1.5554601578119065e-154,344.35395133269685
SF3A2,2.2185427212005036,0.8404632620096141,52.03436604965683,5.33117556301376e-155,1.6778575439536396e-154,344.27785478899295
ARPC5L,2.1239124811534436,0.7312935196254036,52.02484017522544,5.609158093225165e-155,1.7646491049404505e-154,344.2270556382211
PUS1,2.722647875337266,0.8580651679824792,52.01842192060295,5.804606402465007e-155,1.825417050905366e-154,344.1928244594637
ODF2,-5.452445293595251,-1.7278790289417458,-51.9943267771592,6.601297016883089e-155,2.0751395827520498e-154,344.06428499903404
NDUFV1,5.107548687200491,1.2467456458025041,51.97245978269806,7.418880589744077e-155,2.331230432063058e-154,343.9475906614123
POTEI,3.0972102712820178,1.0141575994625862,51.94489011302099,8.59599317027998e-155,2.7000495489941688e-154,343.8004076627779
ORC3,-5.3132667119006545,-1.6984802049589314,-51.94452697913456,8.612686918954965e-155,2.704227653324497e-154,343.7984686247529
FKBP5,3.1176159089524553,0.9906828291829611,51.88061346002458,1.2120305076252138e-154,3.8040579554284273e-154,343.4570183694407
RFK,-5.493370438075047,-1.7421463458675284,-51.869199492353395,1.2883275759775195e-154,4.041931300941671e-154,343.3960052077079
COG5,2.5121684902517023,0.8586589163544271,51.848709268880285,1.4375843008016563e-154,4.508427240751693e-154,343.2864481299709
FGFR1OP2,-5.424270260864239,-1.7379001627868784,-51.77487102245796,2.1345841164837167e-154,6.691665189385839e-154,342.89136255920454
ATP6V1H,3.9059712973527616,1.1348632876537752,51.75967333243326,2.3156518547864717e-154,7.256437337404777e-154,342.80998854117536
UCHL3,2.257920881642015,0.801946753674494,51.738423928665064,2.594940551115903e-154,8.12843460648172e-154,342.69617940503923
ACAA1,4.955810701348624,1.1915798568073828,51.73009679921527,2.7133867375787773e-154,8.496119038483117e-154,342.65157016028746
ZNF185,3.7197787701641074,1.1533636655127741,51.71469738617186,2.9469020674156004e-154,9.223676200014592e-154,342.56905888558424
SCAMP2,2.4079267145264796,0.816797768725297,51.70679082882888,3.074521981840132e-154,9.619344285411905e-154,342.5266872991943
PPID,2.528145921597625,0.9055106682831023,51.68857406310518,3.3900589896970146e-154,1.0602412815168537e-153,342.4290431542452
XYLT2,-5.382233867786002,-1.795790399663274,-51.67680079371045,3.611065151104894e-154,1.1289180935140478e-153,342.3659223343193
BCL2L15,-5.455144265396737,-1.790239282165084,-51.637535086245755,4.458082445720333e-154,1.3931726090663461e-153,342.15532141657326
SYNJ2,-5.4341860947383225,-1.7566422078266173,-51.62220582361946,4.840491885266928e-154,1.5120846908051703e-153,342.0730684931899
RAP1GAP2,-5.3853064171925995,-1.8087947836632134,-51.60740586855246,5.240886549040649e-154,1.6365196854270291e-153,341.99363720096125
TEX10,2.3245403798212245,0.8524602657352527,51.596710161431886,5.550770978381075e-154,1.732605569289504e-153,341.93622207238974
MIF4GD,-5.451552555612901,-1.7383142458166427,-51.521079460556535,8.334599201932392e-154,2.600525433964972e-153,341.52996124168624
CDC42EP5,-5.393634593453385,-1.8015733814304977,-51.515123965608616,8.605860455121733e-154,2.684112658381473e-153,341.4979502750333
CFHR1,4.927014945044547,1.3484380357846242,51.495538760131986,9.561945046107214e-154,2.98114297643984e-153,341.39265838857716
RAB5A,3.330654833502898,1.0771592786780346,51.444192112592184,1.2605492754217732e-153,3.928498367342602e-153,341.1164624123743
LRRFIP1,2.8819706112168144,1.017262441224299,51.431823540690125,1.3473589686818376e-153,4.1973996476481475e-153,341.04989846506925
RPUSD4,-5.334850346793845,-1.8583322433201328,-51.42494163854072,1.3982305879071857e-153,4.354177440154721e-153,341.0128566076893
NDUFS2,4.064389884220666,1.0715578244220838,51.41441277286633,1.4798140414018297e-153,4.606434025011865e-153,340.9561773156038
MRNIP,-5.4119730982378496,-1.7608163405319444,-51.34576408202277,2.142313325355384e-153,6.666089707155785e-153,340.58639891263505
NEB,-5.389753749393063,-2.114283240914764,-51.34249528525968,2.1804092493351425e-153,6.781983041630806e-153,340.56878161673023
THYN1,2.674934677856034,0.9591913712400278,51.314623387548934,2.534109818935078e-153,7.879065318467411e-153,340.41852876486627
DAZAP1,2.8475525747114436,1.0170239463464166,51.31446852936152,2.536227757727229e-153,7.882576095361197e-153,340.417693768224
DEFA3,6.489024211983296,1.3453657698960126,51.30448208234713,2.676624718545415e-153,8.315686771724103e-153,340.36384252749747
CCDC22,2.326869320677759,0.7455877382557818,51.30012198279266,2.7403419430104405e-153,8.510325660178898e-153,340.3403283693028
IGF2BP2,4.791929733513302,1.5355615258825064,51.28964031016618,2.899812228135727e-153,9.002065063355924e-153,340.2837938619187
CARMIL1,2.9486641940171867,0.9515794107245379,51.27315430261574,3.16967649856663e-153,9.83599106522895e-153,340.19485545231595
RNASEH1,-5.377625198818656,-1.8024406713213428,-51.25793263466287,3.4411608065976844e-153,1.0674293365835308e-152,340.1127176774364
BEND3,-5.335699833601537,-1.7165019131713424,-51.234909309271664,3.896757201816573e-153,1.2082827076188922e-152,339.98844443905455
ITGB4,4.103181939177262,1.3941153253010612,51.21765709846718,4.277390016086665e-153,1.3257913378010457e-152,339.89529289464366
PCCA,5.147872734026294,1.2830483114196005,51.202693057056166,4.637616063625751e-153,1.4368859408948499e-152,339.8144758801585
LMO7,3.6106019657898893,1.1646596545314243,51.19834867757288,4.747786859420604e-153,1.4704489838112297e-152,339.79100946501234
GLMP,-5.359001557480188,-1.8595550147724136,-51.19138808684136,4.929801214036824e-153,1.5262281661476334e-152,339.7534081346752
TBL1X,3.52888731163652,1.215731393129745,51.19063292382499,4.9499642634539e-153,1.5318755865005626e-152,339.7493284759037
DOCK7,2.364599607380594,0.7824672714253155,51.18938063668508,4.983583111147024e-153,1.5416812014770692e-152,339.7425630706455
PPP1R1A,-5.219177178405867,-2.228552982644046,-51.18583191418378,5.080101040907245e-153,1.5709296159081676e-152,339.72339059808854
TSR2,-5.484089537023441,-1.7235162521456615,-51.18285667609643,5.162464627717829e-153,1.5957800702662476e-152,339.70731564151544
ACOT1,4.73870084474407,1.2271284199668702,51.167732759565105,5.602312204337479e-153,1.7310710423635033e-152,339.6255909309941
ZNHIT6,-5.47300108325917,-1.7461870399692623,-51.16436169416573,5.705366318744327e-153,1.7622309296020834e-152,339.60737217706026
PLTP,4.675698582234132,1.3122160599568442,51.0956459832803,8.274418614824897e-153,2.5547507822379582e-152,339.2357935390627
CA1,5.975958486565111,1.5027052624481718,51.09069436273866,8.49920684175865e-153,2.623138867305457e-152,339.2090024352287
TMEM168,-5.393357994415073,-1.7802323591093725,-51.08578459089921,8.728142015799447e-153,2.6927534113758974e-152,339.18243572086095
NSD3,-5.4780342185658775,-1.6995534150152984,-51.046923363484865,1.0772578024536018e-152,3.32220471998457e-152,338.97208654458245
LIFR,-5.411795470974007,-2.0995174274284856,-51.02613484934562,1.2056874806961983e-152,3.7168370441260997e-152,338.8595096791069
TMUB2,-5.437306357634558,-1.747132490180651,-51.02442081521633,1.216938280262749e-152,3.750070340260779e-152,338.85022597775856
MFSD10,2.873477362693231,0.9776230248410792,51.02182242158276,1.2341950653225014e-152,3.8017786169826047e-152,338.8361518592295
NDC80,-5.481828593983841,-1.7486454623928231,-51.01717862292523,1.2656495783078643e-152,3.897164325326495e-152,338.81099745108895
FOLR1,4.599958589546729,1.1911229859977583,50.98293949556667,1.5237829766473178e-152,4.6901922354565324e-152,338.62547573170406
DTD2,-5.423251028358122,-1.7576373875622961,-50.95380015401275,1.784678024257743e-152,5.491105059584226e-152,338.46750888588235
SLC3A2,5.933542825677345,1.4276184010310742,50.942760204366245,1.8948384650409274e-152,5.827797933374333e-152,338.4076416659007
VLDLR,-5.455747393743604,-1.804876040145805,-50.93911023049225,1.9327391028467174e-152,5.942073323522573e-152,338.3878463969142
CLCN6,-5.416258917595411,-1.747990881641374,-50.93468784493538,1.979680417206272e-152,6.0840448288235925e-152,338.3638605232631
CLDN3,5.38176993988509,1.4953249274946525,50.89774360068483,2.4192806617264575e-152,7.432179358490682e-152,338.16341997422
MADD,-5.295093822903316,-1.6771948748588152,-50.897610796154524,2.4210257736716543e-152,7.434675449811413e-152,338.16269923683734
BLNK,-5.375751068763002,-1.7985267916611445,-50.88410246555827,2.605289625159537e-152,7.997446627559426e-152,338.08938100688414
GDA,5.324324290248442,1.3673083648555309,50.849464377699825,3.1446563849944915e-152,9.649422902685177e-152,337.9013077463849
IFRD2,-5.285201189525262,-1.6982301235576855,-50.84223297291497,3.2706859816491488e-152,1.0032284973338597e-151,337.8620308235604
TJAP1,-5.397315045736334,-1.7492724017511294,-50.83725935784009,3.3602947357184026e-152,1.0303180628133502e-151,337.8350143755542
CLIP1,2.9009627926853767,1.0478056572776004,50.83593895481945,3.3844950588858687e-152,1.0373392775639426e-151,337.827841655439
RABL3,2.5740262643378355,0.831043029881512,50.82616092217903,3.569231381496639e-152,1.093540068151084e-151,337.77472063441445
KPNA3,2.94371382362709,1.0792949188724612,50.8248076188724,3.5955838325928865e-152,1.1011907150760849e-151,337.76736791925435
MSL1,-5.362976954390402,-1.8056695465163641,-50.82111163112981,3.668553060067443e-152,1.1231069506473753e-151,337.7472862315552
CD63,4.047196483895351,1.3608147038227816,50.82007261225371,3.689332366074179e-152,1.1290348415486892e-151,337.74164064398354
BRI3,-5.45849721618424,-1.7290753557997611,-50.812798311067525,3.838154797652558e-152,1.174127783840606e-151,337.70211261813574
ACOT2,4.749991111836742,1.2195650371572142,50.79952594655303,4.125377253463751e-152,1.2615077661915239e-151,337.6299800010402
KLKB1,4.398148798687387,1.2969648643756835,50.78029499685651,4.580224944839645e-152,1.40005955752537e-151,337.525437196612
CACUL1,-5.213534747533046,-1.6303150854544841,-50.73664163911419,5.808251957371327e-152,1.7747560216237725e-151,337.28801353727846
SLC5A6,-5.371094944180013,-1.809973606727019,-50.73183702404833,5.9621603165259866e-152,1.821085902043876e-151,337.2618721253986
SEC14L1,-5.430439683876038,-1.7273596539417697,-50.68822692986051,7.560272354692955e-152,2.308329805117282e-151,337.0245044991653
RGS19,-5.405526665796009,-1.8006221234982642,-50.676823380704235,8.044837389285541e-152,2.45533857838378e-151,336.9624088891861
NOC2L,2.8381356382446445,0.9910747639544196,50.6487656487245,9.373888788582753e-152,2.859879120649893e-151,336.8095793976336
TTI2,-5.360365909506302,-1.8178252255496752,-50.62815470273058,1.0488584536222993e-151,3.198737410970532e-151,336.6972696340886
DEGS1,-5.437315197471101,-1.7765041846655114,-50.58928362798451,1.296545898574348e-151,3.952605699210211e-151,336.485361396935
FBXO22,2.6830075789335384,0.9472623029410537,50.58146768088657,1.3530307091152566e-151,4.123226610499551e-151,336.4427367062015
PITPNA,3.0326783908273307,1.0566048402337866,50.51626947915517,1.9314403871034777e-151,5.883623525406544e-151,336.08697189049457
CCNT1,-5.477214437541704,-1.7207280763276604,-50.49956255486605,2.1160003339089716e-151,6.443374584385913e-151,335.9957494173401
DNAJC9,3.0541231819407595,1.1317875712302632,50.48171049984421,2.3328035051854688e-151,7.100843659159434e-151,335.89824801037867
RECK,-5.341003509298136,-1.8520572069186145,-50.430386866957015,3.08839743580312e-151,9.397215403901708e-151,335.6177853920624
SCPEP1,4.453069777269529,1.2225341100578226,50.4049959576208,3.548570579562097e-151,1.0793286783773001e-150,335.47895119889813
MAOB,4.915606148739378,1.3453931514370743,50.39368945815624,3.775039962375079e-151,1.147773401222507e-150,335.41711097578934
OSBPL6,-5.292178408318242,-1.7800353335816623,-50.377716124764746,4.11990976179691e-151,1.252150995846167e-150,335.32972713069597
SLC22A4,-5.284156311615199,-2.1850232720475065,-50.37405934752877,4.2032055250798966e-151,1.2769799712628406e-150,335.30971926242313
DPY19L4,-5.351558354839862,-1.78886477172581,-50.36386381446886,4.4444717197243443e-151,1.3497648971292372e-150,335.25392887980627
SLC26A6,-5.31478517651087,-2.1645049062436095,-50.31974800626992,5.659111492564754e-151,1.7179907394792925e-150,335.0124226690854
